account_id,plan,mrr,payment_method,churned
1635-NZATJ,Two year,25.45,Credit card (automatic),No
0562-HKHML,Two year,23.9,Credit card (automatic),No
8277-RVRSV,One year,24.15,Credit card (automatic),No
9943-VSZUV,Month-to-month,75.7,Mailed check,No
7054-ENNGU,Month-to-month,50.85,Mailed check,No
1455-HFBXA,Two year,91.6,Credit card (automatic),No
9402-CXWPL,One year,98.9,Electronic check,No
1628-BIZYP,Month-to-month,85.0,Electronic check,No
0082-LDZUE,Month-to-month,44.3,Mailed check,No
5343-SGUBI,One year,80.2,Mailed check,No
0856-NAOES,Month-to-month,60.9,Mailed check,No
1976-AZZPJ,Month-to-month,34.2,Mailed check,No
6156-UZDLF,One year,87.15,Credit card (automatic),No
3099-OONVS,Month-to-month,54.3,Electronic check,No
9500-WBGRP,Two year,19.1,Mailed check,No
5183-KLYEM,Two year,112.75,Credit card (automatic),No
5144-PQCDZ,Month-to-month,19.95,Mailed check,No
8514-VZHEB,Two year,19.5,Mailed check,No
6625-IUTTT,Two year,65.55,Bank transfer (automatic),No
9355-NPPFS,Month-to-month,78.8,Electronic check,No
0068-FIGTF,One year,78.2,Mailed check,No
5965-GGPRW,Two year,105.25,Bank transfer (automatic),No
8035-PWSEV,Month-to-month,89.25,Electronic check,No
2236-HILPA,Two year,20.65,Credit card (automatic),No
1840-BIUOG,One year,68.7,Electronic check,No
1356-MKYSK,Month-to-month,78.65,Credit card (automatic),No
6080-LNESI,Two year,24.75,Mailed check,No
1830-IPXVJ,Two year,19.75,Credit card (automatic),No
5828-DWPIL,Month-to-month,89.1,Electronic check,No
8398-TBIYD,Two year,84.7,Bank transfer (automatic),No
2931-FSOHN,Month-to-month,59.9,Electronic check,No
9418-RUKPH,Two year,19.95,Mailed check,No
9971-ZWPBF,Month-to-month,108.9,Electronic check,No
4712-AUQZO,Month-to-month,33.6,Mailed check,No
9711-FJTBX,One year,85.85,Mailed check,No
2908-ZTPNF,Month-to-month,34.85,Bank transfer (automatic),No
8421-WZOOW,Month-to-month,95.3,Credit card (automatic),No
1414-YADCW,Two year,84.6,Bank transfer (automatic),No
8756-RDDLT,Month-to-month,44.95,Electronic check,No
2862-PFNIK,Month-to-month,24.7,Electronic check,No
5816-QVHRX,Month-to-month,100.3,Credit card (automatic),No
4430-YHXGG,Month-to-month,25.45,Mailed check,No
6888-SBYAI,Month-to-month,50.7,Mailed check,No
7395-XWZOY,Month-to-month,55.0,Credit card (automatic),No
7169-YWAMK,Two year,68.4,Bank transfer (automatic),No
6859-RKMZJ,Month-to-month,55.05,Bank transfer (automatic),No
2729-VNVAP,Two year,19.8,Credit card (automatic),No
2957-JIRMN,One year,84.45,Electronic check,No
2049-BAFNW,Month-to-month,35.9,Mailed check,No
3842-QTGDL,Month-to-month,80.75,Bank transfer (automatic),No
7163-OCEQI,One year,78.65,Mailed check,No
9782-LGXMC,Month-to-month,61.75,Bank transfer (automatic),No
5975-BAICR,One year,63.7,Credit card (automatic),No
4673-KKSLS,Month-to-month,87.6,Electronic check,No
4853-OITSN,Month-to-month,89.15,Electronic check,No
9800-OUIGR,Two year,20.0,Credit card (automatic),No
2324-EFHVG,Two year,104.4,Bank transfer (automatic),No
7094-MSZAO,Month-to-month,20.05,Credit card (automatic),No
6907-CQGPN,Month-to-month,34.3,Electronic check,No
0780-XNZFN,Two year,20.65,Bank transfer (automatic),No
0239-OXEXL,Month-to-month,84.25,Mailed check,No
2675-IJRGJ,Two year,19.65,Bank transfer (automatic),No
7049-GKVZY,One year,79.85,Credit card (automatic),No
8577-QSOCG,Two year,20.2,Mailed check,No
3721-CNZHX,One year,19.8,Mailed check,No
0212-ISBBF,Month-to-month,50.35,Electronic check,No
3585-YNADK,One year,74.6,Bank transfer (automatic),No
5271-DBYSJ,Month-to-month,79.15,Credit card (automatic),No
1099-GODLO,Two year,20.35,Mailed check,No
6828-HMKWP,Two year,21.05,Bank transfer (automatic),No
1472-TNCWL,Month-to-month,94.7,Electronic check,No
2080-GKCWQ,Month-to-month,74.95,Electronic check,No
2193-SFWQW,Two year,111.95,Bank transfer (automatic),No
5656-JAMLX,Two year,19.85,Bank transfer (automatic),No
3462-BJQQA,Month-to-month,89.75,Electronic check,No
0442-TDYUO,Two year,20.05,Mailed check,No
6733-LRIZX,Two year,108.95,Electronic check,No
9503-XJUME,One year,19.65,Credit card (automatic),No
4367-NHWMM,Month-to-month,24.9,Mailed check,No
3779-OSWCF,Two year,93.2,Credit card (automatic),No
6736-DHUQI,One year,84.8,Bank transfer (automatic),No
3915-ODIYG,One year,71.75,Electronic check,No
1360-RCYRT,Month-to-month,30.35,Bank transfer (automatic),No
2724-FJDYW,One year,54.85,Bank transfer (automatic),No
4451-RWASJ,One year,19.5,Mailed check,No
3460-TJBWI,Two year,24.2,Mailed check,No
5917-HBSDW,Month-to-month,19.35,Electronic check,No
5671-UUNXD,One year,100.65,Electronic check,No
0956-ACVZC,One year,94.1,Credit card (automatic),No
2325-NBPZG,Month-to-month,74.55,Electronic check,No
4482-FTFFX,Month-to-month,56.15,Electronic check,No
8859-DZTGQ,Two year,20.35,Mailed check,No
0440-MOGPM,One year,80.55,Electronic check,No
0020-JDNXP,One year,61.25,Mailed check,No
3752-CQSJI,Month-to-month,20.45,Mailed check,No
5025-GOOKI,Month-to-month,18.9,Credit card (automatic),No
4698-KVLLG,Two year,19.6,Credit card (automatic),No
2887-JPYLU,Month-to-month,45.2,Bank transfer (automatic),No
4770-QAZXN,Month-to-month,19.45,Credit card (automatic),No
4896-CPRPF,Two year,25.45,Bank transfer (automatic),No
9714-EDSUC,Month-to-month,94.9,Mailed check,No
0282-NVSJS,Month-to-month,29.3,Mailed check,No
7353-YOWFP,One year,20.25,Mailed check,No
8008-ESFLK,One year,110.5,Electronic check,No
7537-CBQUZ,Month-to-month,109.4,Bank transfer (automatic),No
3363-EWLGO,Month-to-month,19.95,Mailed check,No
4750-UKWJK,One year,19.6,Mailed check,No
1689-YQBYY,Month-to-month,76.6,Electronic check,No
4487-ZYJZK,One year,19.6,Credit card (automatic),No
2959-FENLU,Month-to-month,85.3,Credit card (automatic),No
0708-LGSMF,Month-to-month,65.85,Electronic check,No
7634-HLQJR,Two year,20.05,Credit card (automatic),No
0487-RPVUM,Month-to-month,99.4,Bank transfer (automatic),No
4079-ULGFR,Month-to-month,20.0,Mailed check,No
2516-XSJKX,Two year,78.45,Electronic check,No
0057-QBUQH,Two year,25.1,Electronic check,No
6599-SFQVE,Month-to-month,55.0,Electronic check,No
8331-ZXFOE,One year,71.1,Credit card (automatic),No
4003-FUSHP,Month-to-month,61.55,Credit card (automatic),No
0356-ERHVT,Month-to-month,45.9,Bank transfer (automatic),No
7325-ENZFI,One year,40.3,Bank transfer (automatic),No
4884-ZTHVF,Month-to-month,87.1,Electronic check,No
3920-HIHMQ,Month-to-month,49.5,Mailed check,No
3055-OYMSE,Month-to-month,73.8,Credit card (automatic),No
0613-WUXUM,Two year,19.2,Mailed check,No
4458-KVRBJ,Two year,25.0,Mailed check,No
1397-XKKWR,One year,35.3,Mailed check,No
8097-OMULG,One year,76.75,Credit card (automatic),No
6013-BHCAW,Two year,81.0,Bank transfer (automatic),No
0401-WDBXM,Two year,105.55,Bank transfer (automatic),No
3387-PLKUI,Month-to-month,18.8,Mailed check,No
6096-EGVTU,One year,24.9,Mailed check,No
5081-NWSUP,One year,64.9,Mailed check,No
2580-ATZSQ,One year,61.35,Bank transfer (automatic),No
8085-MSNLK,Two year,113.95,Mailed check,No
9691-HKOVS,One year,90.15,Electronic check,No
9881-VCZEP,Month-to-month,54.1,Electronic check,No
8757-TFHHJ,Month-to-month,49.8,Credit card (automatic),No
1468-DEFNC,Two year,24.4,Bank transfer (automatic),No
5119-KEPFY,Month-to-month,95.0,Bank transfer (automatic),No
0916-KNFAJ,Two year,69.9,Mailed check,No
8319-QBEHW,One year,39.95,Bank transfer (automatic),No
9625-QNLUX,Two year,103.25,Credit card (automatic),No
4024-CSNBY,Two year,94.25,Bank transfer (automatic),No
7110-BDTWG,Two year,47.05,Electronic check,No
7493-GVFIO,Two year,20.55,Credit card (automatic),No
0690-SRQID,Month-to-month,19.65,Mailed check,No
9605-WGJVW,Month-to-month,70.2,Electronic check,No
9114-DPSIA,Two year,81.0,Credit card (automatic),No
4700-UBQMV,One year,75.9,Bank transfer (automatic),No
7711-GQBZC,Two year,24.7,Bank transfer (automatic),No
4627-MIHJH,Two year,110.25,Credit card (automatic),No
9795-NREXC,Two year,85.0,Credit card (automatic),No
8573-CGOCC,Month-to-month,19.75,Credit card (automatic),No
7356-AYNJP,One year,23.9,Electronic check,No
6286-SUUWT,Month-to-month,19.95,Mailed check,No
4819-HJPIW,Month-to-month,25.15,Mailed check,No
8654-DHAOW,Month-to-month,54.15,Mailed check,No
5438-QMDDL,Month-to-month,59.8,Mailed check,No
9812-GHVRI,Month-to-month,83.85,Bank transfer (automatic),No
5553-AOINX,One year,104.9,Electronic check,No
1228-ZLNBX,Month-to-month,75.3,Mailed check,No
4226-KKDON,Month-to-month,66.65,Electronic check,No
3831-YCPUO,Two year,109.5,Credit card (automatic),No
7445-WMRBW,One year,73.85,Bank transfer (automatic),No
3308-DGHKL,Two year,19.3,Bank transfer (automatic),No
9924-JPRMC,Two year,118.2,Electronic check,No
0080-EMYVY,One year,51.45,Credit card (automatic),No
6218-KNUBD,Month-to-month,59.45,Electronic check,No
7337-CINUD,Two year,19.5,Bank transfer (automatic),No
7609-NRNCA,One year,19.55,Mailed check,No
0623-EJQEG,One year,93.55,Electronic check,No
7153-CHRBV,One year,59.3,Mailed check,No
6198-PNNSZ,One year,109.8,Bank transfer (automatic),No
3317-VLGQT,Month-to-month,78.1,Electronic check,No
4132-POCZS,Month-to-month,39.9,Electronic check,No
5614-DNZCE,Two year,64.9,Credit card (automatic),No
3896-RCYYE,Month-to-month,53.4,Credit card (automatic),No
9638-JIQYA,Month-to-month,24.9,Credit card (automatic),No
3258-SANFR,Month-to-month,44.7,Credit card (automatic),No
3726-TBHQT,Two year,114.0,Bank transfer (automatic),No
3190-ITQXP,Two year,20.25,Bank transfer (automatic),No
4833-QTJNO,Month-to-month,83.85,Bank transfer (automatic),No
3039-MJSLN,Month-to-month,20.2,Bank transfer (automatic),No
0178-CIIKR,Month-to-month,19.95,Mailed check,No
5774-QPLTF,One year,20.35,Mailed check,No
2322-VCZHZ,Month-to-month,90.0,Electronic check,No
5010-IPEAQ,Two year,54.2,Credit card (automatic),No
6383-ZTSIW,One year,99.1,Mailed check,No
8990-YOZLV,Two year,66.9,Mailed check,No
3069-SSVSN,One year,25.85,Mailed check,No
5222-IMUKT,Month-to-month,91.05,Electronic check,No
6685-XSHHU,Two year,20.95,Bank transfer (automatic),No
8901-UPRHR,Two year,109.2,Bank transfer (automatic),No
0118-JPNOY,Month-to-month,85.8,Credit card (automatic),No
3845-FXCYS,Month-to-month,19.65,Electronic check,No
5857-XRECV,One year,20.5,Bank transfer (automatic),No
0725-CXOTM,One year,89.65,Credit card (automatic),No
4343-EJVQB,Month-to-month,74.35,Mailed check,No
9000-PLFUZ,Two year,49.45,Credit card (automatic),No
3427-GGZZI,Month-to-month,89.1,Electronic check,No
7779-ORAEL,Two year,75.15,Credit card (automatic),No
0644-OQMDK,Month-to-month,70.65,Electronic check,No
3154-CFSZG,Month-to-month,90.05,Electronic check,No
2220-IAHLS,Month-to-month,19.4,Credit card (automatic),No
1658-XUHBX,Month-to-month,88.75,Credit card (automatic),No
2378-HTWFW,Month-to-month,91.0,Credit card (automatic),No
4377-VDHYI,One year,90.8,Electronic check,No
3719-TDVQB,Two year,18.95,Mailed check,No
0201-MIBOL,Two year,102.4,Bank transfer (automatic),No
4937-QPZPO,One year,99.9,Electronic check,No
2925-VDZHY,Two year,88.7,Credit card (automatic),No
6981-TDRFT,One year,54.3,Electronic check,No
3413-CSSTH,Month-to-month,55.7,Bank transfer (automatic),No
8033-VCZGH,One year,103.95,Electronic check,No
0224-NIJLP,Two year,20.15,Mailed check,No
7542-CYDDM,Month-to-month,20.05,Mailed check,No
4718-WXBGI,Two year,91.95,Credit card (automatic),No
8495-PRWFH,Month-to-month,55.65,Electronic check,No
0439-IFYUN,Month-to-month,74.7,Electronic check,No
5716-LIBJC,One year,104.15,Credit card (automatic),No
2868-LLSKM,One year,83.65,Bank transfer (automatic),No
2988-QRAJY,Two year,110.05,Credit card (automatic),No
0071-NDAFP,Two year,25.5,Credit card (automatic),No
7328-ZJAJO,Two year,19.5,Credit card (automatic),No
6458-CYIDZ,Month-to-month,80.7,Electronic check,No
1090-PYKCI,One year,105.1,Credit card (automatic),No
3058-WQDRE,Month-to-month,25.15,Bank transfer (automatic),No
2279-AXJJK,Month-to-month,95.65,Credit card (automatic),No
0909-SELIE,Two year,80.8,Bank transfer (automatic),No
3417-TSCIC,One year,24.85,Mailed check,No
1042-HFUCW,One year,54.75,Credit card (automatic),No
6537-OTKMY,One year,50.75,Electronic check,No
8999-EXMNO,Two year,20.15,Mailed check,No
6725-TPKJO,Two year,20.05,Mailed check,No
7162-WPHPM,Two year,71.6,Credit card (automatic),No
1599-MMYRQ,One year,81.45,Credit card (automatic),No
8821-KVZKQ,One year,58.4,Bank transfer (automatic),No
6434-TTGJP,Two year,53.7,Credit card (automatic),No
0042-JVWOJ,One year,19.6,Bank transfer (automatic),No
0130-SXOUN,Month-to-month,89.4,Credit card (automatic),No
2330-PQGDQ,One year,84.2,Bank transfer (automatic),No
1452-UZOSF,Two year,106.1,Credit card (automatic),No
2097-YVPKN,Two year,25.75,Mailed check,No
8597-CTXVJ,One year,64.95,Bank transfer (automatic),No
6631-HMANX,Two year,85.45,Credit card (automatic),No
9962-BFPDU,Month-to-month,20.05,Mailed check,No
6394-HHHZM,Month-to-month,20.7,Mailed check,No
5995-LFTLE,Two year,25.3,Credit card (automatic),No
1932-UEDCX,Month-to-month,100.6,Bank transfer (automatic),No
5188-HGMLP,Month-to-month,74.0,Bank transfer (automatic),No
0665-XHDJU,Two year,99.4,Electronic check,No
8265-HKSOW,Two year,107.45,Credit card (automatic),No
3544-FBCAS,Two year,83.6,Credit card (automatic),No
5331-RGMTT,Month-to-month,99.05,Credit card (automatic),No
4759-PXTAN,One year,80.1,Electronic check,No
7054-DMVAS,Two year,65.3,Bank transfer (automatic),No
3428-MMGUB,Two year,89.55,Electronic check,No
6549-BTYPG,Two year,60.8,Credit card (automatic),No
7823-JSOAG,Month-to-month,74.5,Electronic check,No
3705-RHRFR,Two year,99.15,Bank transfer (automatic),No
9374-YOLBJ,Month-to-month,19.25,Electronic check,No
9074-KGVOX,Month-to-month,39.45,Credit card (automatic),No
6128-DAFVY,Month-to-month,44.85,Credit card (automatic),No
9933-QRGTX,Two year,97.2,Electronic check,No
4476-OSWTN,One year,110.55,Mailed check,No
5066-GFJMM,Month-to-month,19.9,Mailed check,No
2661-GKBTK,Two year,76.95,Bank transfer (automatic),No
0458-HEUZG,Two year,35.4,Mailed check,No
7268-WNTCP,Two year,20.45,Bank transfer (automatic),No
0824-VWDPO,One year,96.75,Bank transfer (automatic),No
8409-WQJUX,One year,54.2,Electronic check,No
2578-JQPHZ,Two year,100.1,Bank transfer (automatic),No
3278-FSIXX,Month-to-month,45.25,Mailed check,No
9746-UGFAC,One year,20.85,Bank transfer (automatic),No
2946-KIQSP,Month-to-month,33.45,Mailed check,No
0625-AFOHS,Two year,20.2,Mailed check,No
6726-WEXXK,One year,85.9,Electronic check,No
4636-OLWOE,One year,61.0,Electronic check,No
4685-ERGHK,One year,86.9,Electronic check,No
0885-HMGPY,Two year,69.4,Bank transfer (automatic),No
5003-OKNNK,One year,20.35,Credit card (automatic),No
7208-PSIHR,Two year,104.3,Bank transfer (automatic),No
4012-ZTHBR,Month-to-month,44.95,Electronic check,No
0489-WMEMG,One year,49.45,Electronic check,No
7435-ZNUYY,One year,20.6,Mailed check,No
1354-YZFNB,Two year,19.55,Credit card (automatic),No
2985-FMWYF,Month-to-month,93.5,Electronic check,No
2812-ENYMO,One year,54.55,Credit card (automatic),No
2717-HVIZY,Month-to-month,20.05,Mailed check,No
3422-GALYP,Month-to-month,79.45,Electronic check,No
2890-WFBHU,One year,79.85,Credit card (automatic),No
0327-WFZSY,One year,100.0,Electronic check,No
7977-HXJKU,Two year,19.6,Mailed check,No
7033-CLAMM,Two year,20.2,Bank transfer (automatic),No
4023-RTIQM,One year,50.4,Credit card (automatic),No
0864-FVJNJ,One year,113.35,Electronic check,No
7356-IWLFW,Month-to-month,80.0,Bank transfer (automatic),No
9541-PWTWO,Two year,80.95,Bank transfer (automatic),No
3967-VQOGC,Two year,24.9,Mailed check,No
7872-RDDLZ,Month-to-month,54.9,Electronic check,No
6308-CQRBU,Two year,109.25,Electronic check,No
0186-CAERR,One year,116.3,Bank transfer (automatic),No
3043-SUDUA,Month-to-month,19.9,Bank transfer (automatic),No
5442-BHQNG,Month-to-month,70.35,Electronic check,No
2169-RRLFW,Two year,25.6,Credit card (automatic),No
5872-OEQNH,One year,44.45,Electronic check,No
3162-KKZXO,One year,100.15,Electronic check,No
8873-GLDMH,Month-to-month,73.85,Mailed check,No
5696-JVVQY,Two year,70.1,Credit card (automatic),No
8946-BFWSG,Two year,25.25,Mailed check,No
0547-HURJB,Month-to-month,21.05,Credit card (automatic),No
8904-OPDCK,Month-to-month,24.95,Bank transfer (automatic),No
8845-LWKGE,One year,64.5,Electronic check,No
0691-NIKRI,One year,105.95,Credit card (automatic),No
5022-JNQEQ,Month-to-month,75.85,Electronic check,No
3249-VHRIP,Two year,43.6,Credit card (automatic),No
3736-BLEPA,One year,91.25,Bank transfer (automatic),No
4701-LKOZD,Two year,89.75,Credit card (automatic),No
6603-QWSPR,Two year,104.4,Bank transfer (automatic),No
9921-QFQUL,Month-to-month,90.15,Mailed check,No
1929-ZCBHE,One year,40.3,Electronic check,No
4378-MYPGO,Two year,105.25,Bank transfer (automatic),No
4129-LYCOI,Two year,104.0,Electronic check,No
7798-JVXYM,Month-to-month,69.65,Electronic check,No
8647-SDTWQ,Month-to-month,74.3,Electronic check,No
2696-ECXKC,One year,100.9,Mailed check,No
2081-KJSQF,Month-to-month,20.25,Mailed check,No
3323-CPBWR,Month-to-month,96.9,Credit card (automatic),No
3384-CTMSF,Month-to-month,104.1,Electronic check,No
0902-RFHOF,One year,20.1,Mailed check,No
6048-QBXKL,Month-to-month,56.55,Credit card (automatic),No
7718-RXDGG,Month-to-month,68.6,Bank transfer (automatic),No
1025-FALIX,Month-to-month,69.05,Credit card (automatic),No
3451-VAWLI,Two year,19.7,Credit card (automatic),No
3407-QGWLG,Month-to-month,20.05,Mailed check,No
2347-WKKAE,Month-to-month,94.4,Electronic check,No
8735-DCXNF,Month-to-month,54.95,Credit card (automatic),No
3214-IYUUQ,One year,93.7,Bank transfer (automatic),No
1936-UAFEH,Two year,110.25,Credit card (automatic),No
3587-PMCOY,One year,98.9,Electronic check,No
1027-LKKQQ,Two year,80.45,Bank transfer (automatic),No
7148-XZPHA,Month-to-month,79.4,Electronic check,No
5309-TAIKL,Month-to-month,62.8,Bank transfer (automatic),No
6856-RAURS,Month-to-month,74.9,Mailed check,No
8778-LMWTJ,Month-to-month,74.85,Electronic check,No
9717-IOAAF,Two year,25.85,Credit card (automatic),No
2845-KDHVX,Two year,68.3,Mailed check,No
0848-SOMKO,Two year,48.4,Bank transfer (automatic),No
6734-FQAJX,Two year,105.05,Electronic check,No
1535-VTJOQ,Two year,25.15,Credit card (automatic),No
6368-TZZDT,Two year,19.5,Credit card (automatic),No
0943-ZQPXH,Month-to-month,92.95,Bank transfer (automatic),No
1293-BSEUN,Two year,20.7,Mailed check,No
1302-TPUBN,Two year,19.35,Bank transfer (automatic),No
2378-VTKDH,Month-to-month,104.35,Electronic check,No
0927-CNGRH,Month-to-month,19.55,Mailed check,No
8608-OZTLB,One year,74.05,Electronic check,No
2335-GSODA,Two year,40.1,Mailed check,No
1952-DVVSW,One year,20.1,Mailed check,No
6656-GULJQ,Two year,83.55,Credit card (automatic),No
9853-JFZDU,Month-to-month,56.85,Electronic check,No
3777-XROBG,Two year,19.55,Credit card (automatic),No
6994-FGRHH,One year,106.15,Electronic check,No
4000-VGMQP,One year,78.95,Credit card (automatic),No
3999-WRNGR,Month-to-month,49.75,Electronic check,No
3466-RITXD,Month-to-month,92.4,Credit card (automatic),No
2680-XKKNJ,One year,58.2,Bank transfer (automatic),No
2974-GGUXS,Month-to-month,91.95,Credit card (automatic),No
7994-XIRTR,One year,65.25,Bank transfer (automatic),No
2101-RANCD,Month-to-month,73.1,Electronic check,No
7921-BEPCI,Two year,59.75,Bank transfer (automatic),No
8510-TMWYB,Two year,59.8,Bank transfer (automatic),No
3258-ZKPAI,Two year,116.6,Bank transfer (automatic),No
1428-IEDPR,Two year,109.3,Electronic check,No
5298-GSTLM,One year,101.4,Bank transfer (automatic),No
4450-YOOHP,Month-to-month,50.65,Credit card (automatic),No
6728-CZFEI,One year,56.15,Mailed check,No
3653-NCRDJ,One year,19.2,Mailed check,No
6121-TNHBO,One year,83.0,Bank transfer (automatic),No
5119-NZPTV,Month-to-month,70.1,Electronic check,No
6519-ZHPXP,Two year,108.3,Bank transfer (automatic),No
3472-QPRCH,Two year,25.25,Credit card (automatic),No
